# STATION: MSI01
# STATION NAME: Olympus Hills - MSI
# LATITUDE: 40.67250
# LONGITUDE: -111.80220
# ELEVATION [ft]: 4960
# STATE: UT
Station_ID,Date_Time,PM_25_concentration_set_1,altimeter_set_1,pressure_set_1,air_temp_set_1,ozone_concentration_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_five_minute_set_1,precip_accum_fifteen_minute_set_1,solar_radiation_set_1,volt_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,ug/m3,Pascals,Pascals,Celsius,ppb,%,m/s,Degrees,m/s,Millimeters,Millimeters,W/m**2,volts,Celsius,Celsius,code,Pascals,Pascals,Pascals,Celsius,Celsius,Pascals
MSI01,04/13/2004 04:15 MDT,,,86554.0,7.39,,45.0,0.8,105.0,1.34,,0.0,0.0,,-3.88,,ESE,,103719.53,,,,103879.24
MSI01,04/13/2004 04:30 MDT,,,86525.0,7.0,,47.0,1.08,95.0,1.65,,0.0,0.0,,-3.65,,E,,103710.44,,,,103844.43
MSI01,04/13/2004 04:45 MDT,,,86525.0,6.56,,50.0,0.94,113.0,1.74,,0.0,0.0,,-3.23,,ESE,,103739.47,,,,103844.43
MSI01,04/13/2004 05:00 MDT,,,86525.0,6.39,,52.0,0.58,125.0,1.16,,0.0,0.0,,-2.85,,SE,,103750.71,,,,103844.43
MSI01,04/13/2004 05:15 MDT,,,86525.0,6.39,,52.0,0.8,108.0,1.38,,0.0,0.0,,-2.85,,ESE,,103750.71,,,,103844.43
MSI01,04/13/2004 05:30 MDT,,,86554.0,6.33,,52.0,0.9,110.0,1.34,,0.0,0.0,,-2.91,,ESE,,103789.46,,,,103879.24
MSI01,04/13/2004 05:45 MDT,,,86525.0,6.06,,53.0,1.12,117.0,1.79,,0.0,0.0,,-2.9,,ESE,,103772.59,,,,103844.43
MSI01,04/13/2004 06:00 MDT,,,86525.0,6.28,,51.0,0.8,150.0,1.65,,0.0,0.0,,-3.22,,SSE,,103758.01,,,,103844.43
MSI01,04/13/2004 06:15 MDT,,,86554.0,6.89,,52.0,1.03,181.0,2.55,,0.0,0.0,,-2.39,,S,,103752.41,,,,103879.24
MSI01,04/13/2004 06:30 MDT,,,86554.0,7.61,,53.0,0.98,126.0,2.15,,0.0,0.0,,-1.46,,SE,,103704.99,,,,103879.24
MSI01,04/13/2004 06:45 MDT,,,86554.0,6.5,,57.0,1.3,100.0,3.4,,0.0,0.0,,-1.5,,E,,103778.14,,,,103879.24
MSI01,04/13/2004 07:00 MDT,,,86554.0,8.17,,47.0,2.33,178.0,4.83,,0.0,2.0,,-2.58,,S,,103668.36,,,,103879.24
MSI01,04/13/2004 07:15 MDT,,,86583.0,8.28,,50.0,1.08,151.0,2.19,,0.0,9.0,,-1.63,,SSE,,103695.87,,,,103914.04
MSI01,04/13/2004 07:30 MDT,,,86583.0,7.44,,53.0,1.52,101.0,2.86,,0.0,20.0,,-1.62,,E,,103750.91,,,,103914.04
MSI01,04/13/2004 07:45 MDT,,,86583.0,6.72,,55.0,1.74,102.0,2.91,,0.0,37.0,,-1.78,,ESE,,103798.37,,,,103914.04
MSI01,04/13/2004 08:00 MDT,,,86583.0,7.5,,47.0,1.08,121.0,1.97,,0.0,112.0,,-3.19,,ESE,,103747.03,,,,103914.04
MSI01,04/13/2004 08:15 MDT,,,86583.0,8.83,,41.0,0.72,198.0,1.43,,0.0,175.0,,-3.82,,SSW,,103660.11,,,,103914.04
MSI01,04/13/2004 08:30 MDT,,,86583.0,10.17,,36.0,1.48,214.0,3.04,,0.0,228.0,,-4.35,,SW,,103573.42,,,,103914.04
MSI01,04/13/2004 08:45 MDT,,,86583.0,11.5,,34.0,1.88,194.0,3.31,,0.0,285.0,,-3.93,,SSW,,103488.2,,,,103914.04
MSI01,04/13/2004 09:00 MDT,,,86583.0,12.11,,34.0,1.56,190.0,3.13,,0.0,337.0,,-3.39,,S,,103449.39,,,,103914.04
MSI01,04/13/2004 09:15 MDT,,,86583.0,13.44,,30.0,0.9,196.0,1.61,,0.0,368.0,,-3.9,,SSW,,103365.44,,,,103914.04
MSI01,04/13/2004 09:30 MDT,,,86583.0,13.94,,28.0,1.92,197.0,3.62,,0.0,441.0,,-4.38,,SSW,,103334.11,,,,103914.04
MSI01,04/13/2004 09:45 MDT,,,86583.0,14.28,,30.0,1.83,207.0,3.09,,0.0,488.0,,-3.16,,SSW,,103312.81,,,,103914.04
MSI01,04/13/2004 10:00 MDT,,,86583.0,15.0,,29.0,1.7,200.0,2.77,,0.0,552.0,,-2.99,,SSW,,103267.97,,,,103914.04
MSI01,04/13/2004 10:15 MDT,,,86554.0,16.0,,25.0,1.38,181.0,2.59,,0.0,543.0,,-4.11,,S,,103171.58,,,,103879.24
MSI01,04/13/2004 10:30 MDT,,,86554.0,16.72,,23.0,1.7,202.0,3.8,,0.0,625.0,,-4.6,,SSW,,103127.35,,,,103879.24
MSI01,04/13/2004 10:45 MDT,,,86554.0,17.72,,18.0,1.79,148.0,3.58,,0.0,660.0,,-6.97,,SSE,,103066.37,,,,103879.24
MSI01,04/13/2004 11:00 MDT,,,86525.0,18.28,,18.0,2.46,185.0,4.65,,0.0,716.0,,-6.5,,S,,102997.83,,,,103844.43
MSI01,04/13/2004 11:15 MDT,,,86525.0,18.5,,19.0,1.74,199.0,3.17,,0.0,703.0,,-5.62,,SSW,,102984.49,,,,103844.43
MSI01,04/13/2004 11:30 MDT,,,86525.0,19.33,,18.0,1.3,276.0,3.4,,0.0,768.0,,-5.64,,W,,102934.45,,,,103844.43
MSI01,04/13/2004 11:45 MDT,,,86468.0,20.0,,19.0,1.65,130.0,5.01,,0.0,751.0,,-4.37,,SE,,102826.45,,,,103776.02
MSI01,04/13/2004 12:00 MDT,,,86468.0,20.83,,17.0,2.64,195.0,6.12,,0.0,754.0,,-5.15,,SSW,,102777.02,,,,103776.02
MSI01,04/13/2004 12:15 MDT,,,86439.0,21.28,,14.0,3.58,198.0,8.13,,0.0,820.0,,-7.3,,SSW,,102715.93,,,,103741.22
MSI01,04/13/2004 12:30 MDT,,,86439.0,21.33,,14.0,3.66,218.0,8.67,,0.0,819.0,,-7.26,,SW,,102712.97,,,,103741.22
MSI01,04/13/2004 12:45 MDT,,,86410.0,21.33,,12.0,4.42,210.0,11.71,,0.0,871.0,,-9.22,,SSW,,102678.56,,,,103706.41
MSI01,04/13/2004 13:00 MDT,,,86410.0,21.56,,11.0,4.34,204.0,8.41,,0.0,838.0,,-10.12,,SSW,,102664.99,,,,103706.41
MSI01,04/13/2004 13:15 MDT,,,86381.0,21.83,,10.0,4.6,187.0,9.25,,0.0,810.0,,-11.1,,S,,102614.63,,,,103671.61
MSI01,04/13/2004 13:30 MDT,,,86352.0,22.11,,10.0,4.6,191.0,10.73,,0.0,788.0,,-10.88,,S,,102563.7,,,,103636.8
MSI01,04/13/2004 13:45 MDT,,,86352.0,22.39,,10.0,4.2,198.0,9.56,,0.0,861.0,,-10.66,,SSW,,102547.25,,,,103636.8
MSI01,04/13/2004 14:00 MDT,,,86352.0,22.61,,9.0,4.11,193.0,9.34,,0.0,718.0,,-11.79,,SSW,,102534.38,,,,103636.8
MSI01,04/13/2004 14:15 MDT,,,86324.0,22.28,,10.0,4.38,189.0,8.85,,0.0,651.0,,-10.75,,S,,102520.45,,,,103603.2
MSI01,04/13/2004 14:30 MDT,,,86324.0,22.5,,10.0,4.52,191.0,9.48,,0.0,713.0,,-10.58,,S,,102507.55,,,,103603.2
MSI01,04/13/2004 14:45 MDT,,,86266.0,22.28,,11.0,3.4,210.0,8.0,,0.0,506.0,,-9.56,,SSW,,102451.55,,,,103533.59
MSI01,04/13/2004 15:00 MDT,,,86266.0,22.56,,10.0,4.6,191.0,11.44,,0.0,578.0,,-10.53,,S,,102435.16,,,,103533.59
MSI01,04/13/2004 15:15 MDT,,,86237.0,22.56,,10.0,3.98,184.0,9.16,,0.0,481.0,,-10.53,,S,,102400.73,,,,103498.78
MSI01,04/13/2004 15:30 MDT,,,86237.0,23.0,,10.0,3.35,200.0,8.09,,0.0,613.0,,-10.19,,SSW,,102375.01,,,,103498.78
MSI01,04/13/2004 15:45 MDT,,,86208.0,23.61,,10.0,3.35,197.0,7.73,,0.0,832.0,,-9.72,,SSW,,102305.08,,,,103463.98
MSI01,04/13/2004 16:00 MDT,,,86180.0,23.94,,9.0,4.47,169.0,8.67,,0.0,792.0,,-10.77,,S,,102252.75,,,,103430.37
MSI01,04/13/2004 16:15 MDT,,,86151.0,24.06,,9.0,4.02,185.0,9.66,,0.0,714.0,,-10.68,,S,,102211.4,,,,103395.57
MSI01,04/13/2004 16:30 MDT,,,86151.0,24.0,,8.0,4.56,161.0,8.81,,0.0,721.0,,-12.17,,SSE,,102214.9,,,,103395.57
MSI01,04/13/2004 16:45 MDT,,,86093.0,24.11,,9.0,4.11,161.0,9.84,,0.0,651.0,,-10.64,,SSE,,102139.69,,,,103325.96
MSI01,04/13/2004 17:00 MDT,,,86064.0,24.22,,9.0,3.76,189.0,9.88,,0.0,588.0,,-10.56,,S,,102098.94,,,,103291.16
MSI01,04/13/2004 17:15 MDT,,,86035.0,24.56,,9.0,3.17,197.0,8.31,,0.0,568.0,,-10.3,,SSW,,102044.94,,,,103256.35
MSI01,04/13/2004 17:30 MDT,,,86035.0,24.39,,9.0,3.84,206.0,7.91,,0.0,521.0,,-10.43,,SSW,,102054.73,,,,103256.35
MSI01,04/13/2004 17:45 MDT,,,86007.0,24.44,,9.0,3.89,182.0,7.38,,0.0,466.0,,-10.39,,S,,102018.64,,,,103222.75
MSI01,04/13/2004 18:00 MDT,,,86007.0,24.28,,9.0,3.84,199.0,8.09,,0.0,388.0,,-10.51,,SSW,,102027.86,,,,103222.75
MSI01,04/13/2004 18:15 MDT,,,85978.0,24.22,,9.0,3.62,192.0,8.67,,0.0,338.0,,-10.56,,SSW,,101996.91,,,,103187.94
MSI01,04/13/2004 18:30 MDT,,,85978.0,24.11,,9.0,3.22,175.0,5.99,,0.0,289.0,,-10.64,,S,,102003.26,,,,103187.94
MSI01,04/13/2004 18:45 MDT,,,85949.0,23.83,,9.0,3.84,183.0,9.56,,0.0,172.0,,-10.86,,S,,101985.02,,,,103153.14
MSI01,04/13/2004 19:00 MDT,,,85949.0,23.72,,9.0,3.26,191.0,7.69,,0.0,174.0,,-10.94,,S,,101991.38,,,,103153.14
MSI01,04/13/2004 19:15 MDT,,,85949.0,23.33,,9.0,3.13,193.0,8.36,,0.0,107.0,,-11.24,,SSW,,102013.98,,,,103153.14
MSI01,04/13/2004 19:30 MDT,,,85891.0,23.17,,9.0,3.04,188.0,7.38,,0.0,106.0,,-11.36,,S,,101954.42,,,,103083.53
MSI01,04/13/2004 19:45 MDT,,,85891.0,22.83,,9.0,3.71,187.0,9.74,,0.0,45.0,,-11.62,,S,,101974.18,,,,103083.53
MSI01,04/13/2004 20:00 MDT,,,85949.0,22.28,,11.0,3.53,176.0,8.18,,0.0,23.0,,-9.56,,S,,102075.07,,,,103153.14
MSI01,04/13/2004 20:15 MDT,,,85949.0,21.72,,12.0,2.95,182.0,5.99,,0.0,7.0,,-8.91,,S,,102107.84,,,,103153.14
MSI01,04/13/2004 20:30 MDT,,,85949.0,21.33,,12.0,3.04,175.0,7.28,,0.0,1.0,,-9.22,,S,,102130.77,,,,103153.14
MSI01,04/13/2004 20:45 MDT,,,85949.0,21.22,,12.0,3.58,178.0,9.3,,0.0,0.0,,-9.3,,S,,102137.24,,,,103153.14
MSI01,04/13/2004 21:00 MDT,,,85978.0,21.0,,12.0,3.49,168.0,6.93,,0.0,0.0,,-9.48,,SSE,,102184.68,,,,103187.94
MSI01,04/13/2004 21:15 MDT,,,85978.0,20.89,,12.0,2.77,157.0,5.95,,0.0,0.0,,-9.56,,SSE,,102191.18,,,,103187.94
MSI01,04/13/2004 21:30 MDT,,,85978.0,20.67,,12.0,2.64,164.0,5.81,,0.0,0.0,,-9.74,,SSE,,102204.18,,,,103187.94
MSI01,04/13/2004 21:45 MDT,,,86007.0,20.33,,13.0,2.15,179.0,5.77,,0.0,0.0,,-9.0,,S,,102258.78,,,,103222.75
MSI01,04/13/2004 22:00 MDT,,,86007.0,20.06,,13.0,1.79,166.0,5.23,,0.0,0.0,,-9.22,,SSE,,102274.81,,,,103222.75
MSI01,04/13/2004 22:15 MDT,,,86007.0,19.83,,13.0,1.88,175.0,4.87,,0.0,0.0,,-9.4,,S,,102288.5,,,,103222.75
MSI01,04/13/2004 22:30 MDT,,,86007.0,19.83,,11.0,3.26,181.0,9.21,,0.0,0.0,,-11.48,,S,,102288.54,,,,103222.75
MSI01,04/13/2004 22:45 MDT,,,86035.0,19.78,,11.0,2.23,197.0,6.44,,0.0,0.0,,-11.52,,SSW,,102324.82,,,,103256.35
MSI01,04/13/2004 23:00 MDT,,,86035.0,18.72,,16.0,2.19,189.0,4.38,,0.0,0.0,,-7.66,,S,,102388.12,,,,103256.35
MSI01,04/13/2004 23:15 MDT,,,86035.0,18.44,,15.0,2.55,189.0,6.08,,0.0,0.0,,-8.71,,S,,102404.97,,,,103256.35
MSI01,04/13/2004 23:30 MDT,,,86035.0,18.44,,15.0,2.64,188.0,7.02,,0.0,0.0,,-8.71,,S,,102404.97,,,,103256.35
MSI01,04/13/2004 23:45 MDT,,,86035.0,18.83,,13.0,3.17,182.0,7.11,,0.0,0.0,,-10.2,,S,,102381.58,,,,103256.35
MSI01,04/14/2004 00:00 MDT,,,86035.0,18.83,,13.0,3.22,184.0,6.75,,0.0,0.0,,-10.2,,S,,102381.58,,,,103256.35
MSI01,04/14/2004 00:15 MDT,,,86035.0,18.83,,10.0,3.04,182.0,6.84,,0.0,0.0,,-13.42,,S,,102381.65,,,,103256.35
MSI01,04/14/2004 00:30 MDT,,,86035.0,18.83,,9.0,3.53,175.0,7.11,,0.0,0.0,,-14.69,,S,,102381.67,,,,103256.35
MSI01,04/14/2004 00:45 MDT,,,86035.0,18.61,,9.0,3.26,179.0,6.53,,0.0,0.0,,-14.85,,S,,102394.88,,,,103256.35
MSI01,04/14/2004 01:15 MDT,,,86035.0,18.44,,8.0,4.16,175.0,9.39,,0.0,0.0,,-16.38,,S,,102405.12,,,,103256.35
MSI01,04/14/2004 01:30 MDT,,,86035.0,18.33,,8.0,3.94,176.0,8.58,,0.0,0.0,,-16.46,,S,,102411.75,,,,103256.35
MSI01,04/14/2004 01:45 MDT,,,86035.0,18.22,,8.0,3.53,178.0,8.09,,0.0,0.0,,-16.54,,S,,102418.37,,,,103256.35
MSI01,04/14/2004 02:00 MDT,,,86035.0,18.17,,8.0,4.02,177.0,11.22,,0.0,0.0,,-16.58,,S,,102421.39,,,,103256.35
MSI01,04/14/2004 02:15 MDT,,,86035.0,18.06,,8.0,3.8,184.0,9.21,,0.0,0.0,,-16.66,,S,,102428.02,,,,103256.35
MSI01,04/14/2004 02:30 MDT,,,86035.0,17.94,,8.0,4.34,183.0,8.71,,0.0,0.0,,-16.75,,S,,102435.26,,,,103256.35
MSI01,04/14/2004 02:45 MDT,,,86035.0,17.83,,8.0,3.62,183.0,7.6,,0.0,0.0,,-16.84,,S,,102441.91,,,,103256.35
MSI01,04/14/2004 03:00 MDT,,,86035.0,17.56,,9.0,3.62,186.0,8.05,,0.0,0.0,,-15.66,,S,,102458.22,,,,103256.35
MSI01,04/14/2004 03:15 MDT,,,86035.0,17.39,,9.0,3.26,182.0,7.46,,0.0,0.0,,-15.79,,S,,102468.52,,,,103256.35
MSI01,04/14/2004 03:30 MDT,,,86035.0,17.33,,9.0,3.62,175.0,8.18,,0.0,0.0,,-15.83,,S,,102472.16,,,,103256.35
MSI01,04/14/2004 03:45 MDT,,,86035.0,17.11,,10.0,3.04,177.0,5.95,,0.0,0.0,,-14.75,,S,,102485.5,,,,103256.35
MSI01,04/14/2004 04:00 MDT,,,86035.0,16.78,,11.0,3.35,176.0,6.26,,0.0,0.0,,-13.87,,S,,102505.55,,,,103256.35
MSI01,04/14/2004 04:15 MDT,,,86035.0,16.44,,12.0,3.44,178.0,6.3,,0.0,0.0,,-13.08,,S,,102526.27,,,,103256.35
MSI01,04/14/2004 04:30 MDT,,,86035.0,16.28,,12.0,3.22,179.0,5.95,,0.0,0.0,,-13.21,,S,,102536.05,,,,103256.35
MSI01,04/14/2004 04:45 MDT,,,86035.0,16.06,,13.0,2.95,183.0,5.9,,0.0,0.0,,-12.41,,S,,102549.49,,,,103256.35
MSI01,04/14/2004 05:00 MDT,,,86035.0,15.61,,14.0,2.91,182.0,5.9,,0.0,0.0,,-11.86,,S,,102577.07,,,,103256.35
MSI01,04/14/2004 05:15 MDT,,,86035.0,15.28,,15.0,2.99,175.0,5.54,,0.0,0.0,,-11.27,,S,,102597.35,,,,103256.35
MSI01,04/14/2004 05:30 MDT,,,86035.0,15.0,,15.0,2.59,178.0,4.83,,0.0,0.0,,-11.5,,S,,102614.62,,,,103256.35
MSI01,04/14/2004 05:45 MDT,,,86035.0,14.67,,16.0,2.23,179.0,4.52,,0.0,0.0,,-10.96,,S,,102634.99,,,,103256.35
MSI01,04/14/2004 06:00 MDT,,,86007.0,14.33,,16.0,2.28,179.0,4.6,,0.0,0.0,,-11.24,,S,,102622.65,,,,103222.75
MSI01,04/14/2004 06:15 MDT,,,86007.0,13.94,,17.0,1.88,179.0,4.02,,0.0,0.0,,-10.8,,S,,102646.85,,,,103222.75
MSI01,04/14/2004 06:30 MDT,,,86007.0,13.44,,18.0,1.65,161.0,3.44,,0.0,0.0,,-10.5,,SSE,,102677.98,,,,103222.75
MSI01,04/14/2004 06:45 MDT,,,86007.0,12.61,,21.0,1.21,117.0,2.33,,0.0,0.0,,-9.25,,ESE,,102729.91,,,,103222.75
MSI01,04/14/2004 07:00 MDT,,,86007.0,10.61,,27.0,1.25,95.0,1.97,,0.0,1.0,,-7.74,,E,,102856.4,,,,103222.75
MSI01,04/14/2004 07:15 MDT,,,86007.0,9.61,,28.0,1.38,76.0,2.55,,0.0,9.0,,-8.14,,ENE,,102920.39,,,,103222.75
MSI01,04/14/2004 07:30 MDT,,,86007.0,10.22,,25.0,1.43,9.0,2.64,,0.0,23.0,,-9.06,,N,,102881.33,,,,103222.75
MSI01,04/14/2004 07:45 MDT,,,86035.0,10.94,,24.0,1.97,334.0,5.14,,0.0,46.0,,-8.97,,NNW,,102868.9,,,,103256.35
MSI01,04/14/2004 08:00 MDT,,,86064.0,12.06,,22.0,1.97,322.0,3.53,,0.0,129.0,,-9.12,,NW,,102832.62,,,,103291.16
MSI01,04/14/2004 08:15 MDT,,,86064.0,12.78,,21.0,1.74,305.0,3.71,,0.0,178.0,,-9.11,,NW,,102787.31,,,,103291.16
MSI01,04/14/2004 08:30 MDT,,,86093.0,13.22,,19.0,1.65,356.0,2.55,,0.0,220.0,,-10.01,,N,,102794.4,,,,103325.96
MSI01,04/14/2004 08:45 MDT,,,86093.0,13.89,,18.0,1.03,310.0,3.17,,0.0,307.0,,-10.13,,NW,,102752.58,,,,103325.96
MSI01,04/14/2004 09:00 MDT,,,86093.0,14.94,,16.0,1.03,353.0,2.15,,0.0,390.0,,-10.74,,N,,102687.48,,,,103325.96
MSI01,04/14/2004 09:15 MDT,,,86064.0,15.33,,16.0,1.25,39.0,2.19,,0.0,290.0,,-10.42,,NE,,102628.84,,,,103291.16
MSI01,04/14/2004 09:30 MDT,,,86064.0,16.0,,16.0,0.94,12.0,2.15,,0.0,348.0,,-9.88,,NNE,,102587.67,,,,103291.16
MSI01,04/14/2004 09:45 MDT,,,86064.0,17.0,,15.0,2.33,162.0,5.27,,0.0,338.0,,-9.88,,SSE,,102526.63,,,,103291.16
MSI01,04/14/2004 10:00 MDT,,,86035.0,17.39,,13.0,2.77,193.0,5.99,,0.0,443.0,,-11.34,,SSW,,102468.44,,,,103256.35
MSI01,04/14/2004 10:15 MDT,,,86035.0,17.5,,13.0,3.35,190.0,8.0,,0.0,369.0,,-11.26,,S,,102461.77,,,,103256.35
MSI01,04/14/2004 10:30 MDT,,,86035.0,17.33,,13.0,3.89,197.0,8.09,,0.0,341.0,,-11.39,,SSW,,102472.08,,,,103256.35
MSI01,04/14/2004 10:45 MDT,,,86035.0,17.28,,13.0,3.53,200.0,7.87,,0.0,444.0,,-11.43,,SSW,,102475.11,,,,103256.35
MSI01,04/14/2004 11:00 MDT,,,86035.0,17.67,,13.0,3.8,202.0,8.18,,0.0,627.0,,-11.12,,SSW,,102451.48,,,,103256.35
MSI01,04/14/2004 11:15 MDT,,,86035.0,17.94,,13.0,4.07,202.0,8.85,,0.0,644.0,,-10.91,,SSW,,102435.16,,,,103256.35
MSI01,04/14/2004 11:30 MDT,,,86007.0,18.17,,13.0,4.24,202.0,10.37,,0.0,780.0,,-10.72,,SSW,,102387.95,,,,103222.75
MSI01,04/14/2004 11:45 MDT,,,86007.0,18.5,,13.0,4.56,202.0,8.98,,0.0,803.0,,-10.46,,SSW,,102368.08,,,,103222.75
MSI01,04/14/2004 12:00 MDT,,,86007.0,18.22,,12.0,5.05,190.0,10.1,,0.0,555.0,,-11.67,,S,,102384.95,,,,103222.75
MSI01,04/14/2004 12:15 MDT,,,86007.0,18.61,,13.0,4.83,178.0,9.74,,0.0,508.0,,-10.37,,S,,102361.47,,,,103222.75
MSI01,04/14/2004 12:30 MDT,,,85978.0,18.94,,12.0,4.16,177.0,8.05,,0.0,841.0,,-11.1,,S,,102307.18,,,,103187.94
MSI01,04/14/2004 12:45 MDT,,,85949.0,19.83,,11.0,4.16,189.0,8.98,,0.0,830.0,,-11.48,,S,,102219.56,,,,103153.14
MSI01,04/14/2004 13:00 MDT,,,85949.0,19.61,,11.0,4.11,190.0,9.88,,0.0,784.0,,-11.65,,S,,102232.67,,,,103153.14
MSI01,04/14/2004 13:15 MDT,,,85949.0,19.89,,11.0,4.47,209.0,10.1,,0.0,657.0,,-11.43,,SSW,,102215.99,,,,103153.14
MSI01,04/14/2004 13:30 MDT,,,85949.0,19.44,,11.0,3.44,206.0,7.15,,0.0,686.0,,-11.78,,SSW,,102242.8,,,,103153.14
MSI01,04/14/2004 13:45 MDT,,,85949.0,19.39,,10.0,4.47,207.0,9.34,,0.0,609.0,,-12.99,,SSW,,102245.81,,,,103153.14
MSI01,04/14/2004 14:00 MDT,,,85949.0,19.33,,11.0,4.11,215.0,10.01,,0.0,563.0,,-11.87,,SW,,102249.37,,,,103153.14
MSI01,04/14/2004 14:15 MDT,,,85891.0,19.44,,16.0,2.95,232.0,10.91,,0.0,656.0,,-7.07,,SW,,102173.69,,,,103083.53
MSI01,04/14/2004 14:30 MDT,,,85891.0,19.06,,18.0,2.68,292.0,7.15,,0.0,612.0,,-5.86,,WNW,,102196.34,,,,103083.53
MSI01,04/14/2004 14:45 MDT,,,85891.0,19.0,,17.0,2.81,284.0,6.39,,0.0,584.0,,-6.65,,WNW,,102199.96,,,,103083.53
MSI01,04/14/2004 15:00 MDT,,,85891.0,18.33,,20.0,3.04,309.0,5.59,,0.0,446.0,,-5.09,,NW,,102240.08,,,,103083.53
MSI01,04/14/2004 15:15 MDT,,,85863.0,18.89,,18.0,2.46,315.0,5.01,,0.0,870.0,,-6.0,,NW,,102173.2,,,,103049.92
MSI01,04/14/2004 15:30 MDT,,,85863.0,19.11,,18.0,3.09,311.0,5.95,,0.0,703.0,,-5.82,,NW,,102160.04,,,,103049.92
MSI01,04/14/2004 15:45 MDT,,,85863.0,19.28,,19.0,2.81,284.0,6.44,,0.0,808.0,,-4.97,,WNW,,102149.86,,,,103049.92
MSI01,04/14/2004 16:00 MDT,,,85834.0,19.0,,18.0,4.2,320.0,9.25,,0.0,634.0,,-5.91,,NW,,102132.11,,,,103015.12
MSI01,04/14/2004 16:15 MDT,,,85834.0,18.94,,18.0,4.07,309.0,9.92,,0.0,686.0,,-5.96,,NW,,102135.7,,,,103015.12
MSI01,04/14/2004 16:30 MDT,,,85834.0,18.89,,20.0,4.34,319.0,9.25,,0.0,415.0,,-4.62,,NW,,102138.65,,,,103015.12
MSI01,04/14/2004 16:45 MDT,,,85863.0,18.11,,24.0,4.47,308.0,10.06,,0.0,437.0,,-2.85,,NW,,102219.9,,,,103049.92
MSI01,04/14/2004 17:00 MDT,,,85863.0,17.44,,24.0,5.5,322.0,10.1,,0.0,586.0,,-3.42,,NW,,102260.34,,,,103049.92
MSI01,04/14/2004 17:15 MDT,,,85863.0,17.11,,23.0,5.19,326.0,9.7,,0.0,400.0,,-4.27,,NW,,102280.35,,,,103049.92
MSI01,04/14/2004 17:30 MDT,,,85863.0,16.33,,24.0,4.6,329.0,8.54,,0.0,128.0,,-4.37,,NNW,,102327.78,,,,103049.92
MSI01,04/14/2004 17:45 MDT,,,85863.0,16.17,,22.0,4.87,335.0,8.13,,0.0,144.0,,-5.65,,NNW,,102337.58,,,,103049.92
MSI01,04/14/2004 18:00 MDT,,,85891.0,16.28,,20.0,3.8,342.0,7.82,,0.0,213.0,,-6.8,,NNW,,102364.27,,,,103083.53
MSI01,04/14/2004 18:15 MDT,,,85891.0,16.39,,20.0,3.26,348.0,6.08,,0.0,203.0,,-6.71,,NNW,,102357.56,,,,103083.53
MSI01,04/14/2004 18:30 MDT,,,85891.0,16.83,,19.0,2.15,11.0,4.34,,0.0,127.0,,-7.01,,N,,102330.79,,,,103083.53
MSI01,04/14/2004 18:45 MDT,,,85949.0,16.83,,21.0,1.61,304.0,6.35,,0.0,82.0,,-5.7,,NW,,102399.85,,,,103153.14
MSI01,04/14/2004 19:00 MDT,,,85978.0,16.39,,20.0,3.44,323.0,7.51,,0.0,64.0,,-6.71,,NW,,102461.24,,,,103187.94
MSI01,04/14/2004 19:15 MDT,,,85978.0,16.11,,21.0,4.24,330.0,7.69,,0.0,39.0,,-6.31,,NNW,,102478.34,,,,103187.94
MSI01,04/14/2004 19:30 MDT,,,86007.0,15.89,,18.0,2.91,331.0,5.77,,0.0,18.0,,-8.48,,NNW,,102526.43,,,,103222.75
MSI01,04/14/2004 19:45 MDT,,,86035.0,15.89,,17.0,2.33,323.0,4.74,,0.0,12.0,,-9.2,,NW,,102559.83,,,,103256.35
MSI01,04/14/2004 20:00 MDT,,,86035.0,15.72,,19.0,1.83,306.0,4.16,,0.0,1.0,,-7.93,,NW,,102570.22,,,,103256.35
MSI01,04/14/2004 20:15 MDT,,,86064.0,15.56,,22.0,2.01,304.0,4.47,,0.0,0.0,,-6.17,,NW,,102614.57,,,,103291.16
MSI01,04/14/2004 20:30 MDT,,,86093.0,14.39,,29.0,4.07,258.0,12.07,,0.0,0.0,,-3.52,,WSW,,102721.32,,,,103325.96
MSI01,04/14/2004 20:45 MDT,,,86180.0,13.56,,32.0,3.71,324.0,8.71,,0.0,0.0,,-2.93,,NW,,102876.79,,,,103430.37
MSI01,04/14/2004 21:00 MDT,,,86180.0,13.0,,33.0,3.76,13.0,8.23,,0.0,0.0,,-3.01,,NNE,,102911.85,,,,103430.37
MSI01,04/14/2004 21:15 MDT,,,86208.0,12.94,,33.0,2.51,60.0,6.26,,0.0,0.0,,-3.06,,ENE,,102949.05,,,,103463.98
MSI01,04/14/2004 21:30 MDT,,,86208.0,12.61,,37.0,2.99,100.0,4.92,,0.0,0.0,,-1.81,,E,,102969.75,,,,103463.98
MSI01,04/14/2004 21:45 MDT,,,86180.0,12.39,,37.0,3.26,107.0,6.39,,0.0,0.0,,-2.0,,ESE,,102950.16,,,,103430.37
MSI01,04/14/2004 22:00 MDT,,,86180.0,11.94,,39.0,3.09,97.0,5.37,,0.0,0.0,,-1.69,,E,,102978.56,,,,103430.37
